Transaction_ID,Name,City,State,Country,Age,Gender,Income,Total_Purchases,Total_Amount,Product_Category,Product_Brand,Product_Type,Shipping_Method,Payment_Method,products
1005099,Anita Hall,Kitchener,Ontario,Canada,20,Female,Medium,5,1046.821539,Electronics,Samsung,Smartphone,Same-Day,Debit Card,Huawei P
1005103,John Holt,Denver,Indiana,USA,20,Male,Medium,10,3147.114178,Clothing,Nike,T-shirt,Express,Debit Card,Off-the-shoulder tee
1005175,Mary Elliott,New York,Kansas,USA,23,Female,Medium,10,2238.495024,Home Decor,Home Depot,Decorations,Express,Credit Card,Clocks
1005184,Kristy Rivera,Barrie,Ontario,Canada,47,Female,Low,6,638.1739647,Home Decor,Bed Bath & Beyond,Bathroom,Express,Credit Card,Towel rack
1005197,Jessica Larson,Glasgow,England,UK,46,Female,Low,10,2382.800811,Electronics,Sony,Smartphone,Same-Day,Debit Card,Nokia
1005220,Eric Bryant,Chicago,Connecticut,USA,34,Male,Low,1,295.9359943,Grocery,Pepsi,Soft Drink,Express,Debit Card,Lemon-lime soda
1005295,Alexandra Pearson,Chicago,Connecticut,USA,34,Male,High,2,264.8971803,Grocery,Pepsi,Water,Express,Credit Card,Flavored water
1005306,Patricia Jensen,Milwaukee,New Jersey,USA,46,Female,Medium,8,120.2070027,Electronics,Mitsubhisi,Mitsubishi 1.5 Ton 3 Star Split AC,Same-Day,Credit Card,Inverter AC
1005311,Jeffrey Lewis,Leicester,England,UK,46,Female,Medium,4,1003.781668,Home Decor,Home Depot,Tools,Same-Day,Credit Card,Caulking gun
1005315,Joanna Anderson,Nottingham,England,UK,60,Female,High,1,253.5398251,Electronics,Samsung,Tablet,Same-Day,Debit Card,Lenovo Tab
1005378,Tina Shepherd,Bochum,Berlin,Germany,46,Male,Low,2,885.7422531,Grocery,Pepsi,Water,Standard,Credit Card,Flavored water
1005409,Alex Poole,Gold Coast,New South Wales,Australia,63,Male,High,7,3381.306821,Clothing,Nike,T-shirt,Express,Debit Card,Crop top
1005430,Jill Dudley,Quebec City,Ontario,Canada,39,Male,Low,3,310.8063096,Books,Penguin Books,Fiction,Express,Debit Card,Thriller
1005479,Craig Wall,Portsmouth,England,UK,21,Male,High,2,449.4186538,Home Decor,IKEA,Decorations,Standard,Credit Card,Wall art
1005493,Gabriel Williams,Jacksonville,Ohio,USA,20,Female,High,2,615.9982849,Electronics,Samsung,Smartphone,Express,Debit Card,iPhone
1005506,Joshua Robinson,Southampton,England,UK,31,Female,Low,8,1676.349959,Books,Penguin Books,Fiction,Express,Debit Card,Literary fiction
1005541,Amber Morales,Bendigo,New South Wales,Australia,20,Male,High,1,279.0436947,Home Decor,Bed Bath & Beyond,Bathroom,Same-Day,Cash,Bathtub
1005553,Brian Sutton,San Francisco,Maine,USA,26,Male,High,4,729.5208338,Electronics,Whirepool,Fridge,Standard,Debit Card,Smart refrigerator
1005555,Scott Munoz,San Francisco,Maine,USA,26,Male,High,9,4343.530182,Clothing,Adidas,Jacket,Same-Day,Credit Card,Leather jacket
1005650,Vanessa Anthony,Saskatoon,Ontario,Canada,46,Female,Low,2,57.48856962,Home Decor,Bed Bath & Beyond,Bathroom,Same-Day,Credit Card,Sink
1005653,Daisy Williams,Cardiff,England,UK,26,Female,Medium,4,886.4618472,Clothing,Adidas,Shoes,Express,Debit Card,Loafers
1005669,Marcus Hess,Wollongong,New South Wales,Australia,36,Female,Low,8,3974.42596,Grocery,Nestle,Coffee,Same-Day,Debit Card,Espresso
1005669,James Clark,Dresden,Berlin,Germany,22,Female,Medium,7,934.4438908,Grocery,Pepsi,Soft Drink,Express,Credit Card,Fruit punch
1005675,Joanna Jones,Birmingham,England,UK,58,Male,High,2,659.4952165,Electronics,Mitsubhisi,Mitsubishi 1.5 Ton 3 Star Split AC,Same-Day,Credit Card,Air conditioner
1005704,Patrick Barnes,Chicago,Connecticut,USA,34,Male,Low,2,391.8152293,Grocery,Pepsi,Water,Express,Credit Card,Purified water
1005732,Margaret Morton,Calgary,Ontario,Canada,40,Male,Low,9,4171.078992,Books,Random House,Fiction,Standard,Cash,Historical fiction
1005736,Cheryl Martinez,Portsmouth,England,UK,19,Male,Medium,1,170.9910767,Books,Penguin Books,Children's,Standard,PayPal,Educational kits
1005750,James Webster,Ottawa,Ontario,Canada,46,Male,High,3,367.8478938,Books,HarperCollins,Fiction,Express,Cash,Historical fiction
1005757,Lisa Hernandez,Virginia Beach,North Carolina,USA,48,Female,Medium,2,825.4588692,Books,Penguin Books,Non-Fiction,Express,Debit Card,Self-help
1005763,Dawn Hall,Windsor,Ontario,Canada,64,Female,Low,10,3565.609098,Books,Random House,Fiction,Standard,Debit Card,Adventure
1005783,Roy Dawson,Barrie,Ontario,Canada,20,Male,Medium,2,405.2731961,Electronics,Sony,Headphones,Same-Day,Credit Card,On-ear headphones
1005788,Nathan Harper,Oshawa,Ontario,Canada,20,Female,Medium,3,761.1863292,Home Decor,Home Depot,Furniture,Express,Credit Card,Bookshelf
1005825,Matthew Cuevas,London,Ontario,Canada,46,Male,Medium,9,2668.448059,Clothing,Zara,Dress,Same-Day,PayPal,Maxi dress
1005848,Colleen Knight,Kitchener,Ontario,Canada,33,Female,Low,4,615.2769137,Electronics,BlueStar,BlueStar AC,Express,Cash,Window AC
1005850,Karl Watson,Regina,Ontario,Canada,46,Female,Medium,4,821.4585218,Grocery,Pepsi,Water,Same-Day,PayPal,Artesian water
1005965,Andrea Ashley,Washington,Arkansas,USA,69,Female,Medium,10,2361.670891,Books,HarperCollins,Non-Fiction,Express,PayPal,Travel
1005986,Robin Ramos,San Francisco,Oregon,USA,63,Male,Low,9,1059.127894,Grocery,Nestle,Coffee,Same-Day,Debit Card,Ground coffee
1006000,Ashley Dodson,Hobart,New South Wales,Australia,67,Male,Low,10,846.445963,Grocery,Coca-Cola,Juice,Same-Day,Debit Card,Orange juice
1006093,Robert Collins DDS,Fresno,Pennsylvania,USA,60,Female,Medium,7,2512.717536,Books,Penguin Books,Non-Fiction,Express,Credit Card,Biography
1006126,Marcus Joseph,Brisbane,New South Wales,Australia,24,Male,High,9,3059.964306,Home Decor,Home Depot,Decorations,Same-Day,Debit Card,Mirrors
1006129,Cindy Thompson,San Jose,Wisconsin,USA,29,Female,Low,5,391.6382996,Books,HarperCollins,Fiction,Standard,Credit Card,Adventure
1006149,Brandon Salazar,Boston,Georgia,USA,23,Male,High,3,523.5232272,Grocery,Nestle,Chocolate,Express,Cash,Chocolate fondue
1006181,Scott Reyes,Bremen,Berlin,Germany,59,Male,Low,7,621.5940351,Electronics,Samsung,Smartphone,Standard,Cash,Xiaomi Mi
1006183,Mrs. Jamie Williamson,Wuppertal,Berlin,Germany,47,Female,Low,3,1406.913337,Home Decor,Bed Bath & Beyond,Bathroom,Same-Day,Cash,Soap dispenser
1006193,Patrick Edwards,Vancouver,Ontario,Canada,62,Female,Medium,9,1515.862347,Grocery,Pepsi,Juice,Express,Credit Card,Pineapple juice
1006203,Kathryn Smith,Calgary,Ontario,Canada,46,Female,Low,6,1277.093667,Home Decor,Home Depot,Tools,Standard,PayPal,Level
1006242,Carolyn Romero,Montreal,Ontario,Canada,55,Male,Low,1,250.4738753,Home Decor,Bed Bath & Beyond,Bathroom,Standard,PayPal,Toilet
1006271,Jordan Martinez,Newcastle upon Tyne,England,UK,20,Male,High,9,725.1158204,Books,HarperCollins,Fiction,Standard,Cash,Horror
1006324,Susan Townsend,Bonn,Berlin,Germany,26,Male,Medium,1,62.55501819,Electronics,Whirepool,Fridge,Express,Credit Card,Top-freezer refrigerator
1006328,Michael Simmons,San Francisco,Maine,USA,26,Female,High,2,944.2299034,Home Decor,Home Depot,Decorations,Standard,Cash,Mirrors
1006424,Laura Walton,Boston,Georgia,USA,23,Male,High,9,3459.541501,Electronics,Samsung,Television,Same-Day,PayPal,OLED TV
1006436,Kristin Jones,Stuttgart,Berlin,Germany,26,Female,Low,4,1460.80724,Clothing,Adidas,Jacket,Express,Credit Card,Varsity jacket
1006499,Timothy Thompson,San Antonio,Missouri,USA,20,Male,High,4,1610.527329,Books,Penguin Books,Children's,Standard,Cash,Books
1006520,Mark Lang,MÃ¼nster,Berlin,Germany,66,Female,Medium,2,669.0979842,Home Decor,Home Depot,Tools,Standard,Cash,Tape measure
1006548,Rachel Mccarty,DÃ¼sseldorf,Berlin,Germany,40,Female,Low,1,387.5871807,Books,Random House,Fiction,Standard,Cash,Horror
1006610,Jacob Rhodes,Seattle,Maryland,USA,20,Male,Low,3,243.3941501,Electronics,Sony,Television,Standard,Cash,QLED TV
1006648,Jeremy Norman,San Francisco,Maine,USA,23,Female,High,4,487.653741,Books,Random House,Non-Fiction,Same-Day,PayPal,Travel
1006670,Andrew Washington,Calgary,Ontario,Canada,21,Male,Low,1,276.1518209,Electronics,Apple,Smartphone,Standard,Debit Card,iPhone
1006682,Meghan Johnson,St. John's,Ontario,Canada,20,Male,Low,5,1998.138794,Grocery,Coca-Cola,Water,Same-Day,PayPal,Coconut water
1006693,Nicholas Allen,Portsmouth,England,UK,26,Male,Medium,6,809.7000246,Books,HarperCollins,Non-Fiction,Standard,Debit Card,History
1006699,Traci Graves,Portland,Iowa,USA,32,Male,Medium,6,2315.391907,Grocery,Pepsi,Water,Standard,Debit Card,Bottled water
1006721,Robert Ali,Berlin,Berlin,Germany,46,Female,High,7,391.6514285,Electronics,Apple,Tablet,Express,Credit Card,Sony Xperia Tablet
1006737,Michele Jordan,Sheffield,England,UK,33,Female,Low,5,1654.566067,Grocery,Pepsi,Soft Drink,Express,Debit Card,Cola
1006764,Samantha Roach,New York,Kansas,USA,23,Male,Medium,3,1404.814158,Books,Random House,Fiction,Express,Cash,Literary fiction
1006824,Gary Brown,Glasgow,England,UK,42,Male,Low,1,133.172643,Grocery,Nestle,Chocolate,Same-Day,Cash,Milk chocolate
1006834,Christopher Tucker,Las Vegas,North Dakota,USA,22,Female,High,4,1984.217628,Clothing,Zara,Shirt,Standard,Cash,Hoodie
1006871,Dr. Andrea Hall MD,Bremen,Berlin,Germany,46,Female,High,10,3895.811647,Electronics,Apple,Laptop,Standard,PayPal,MacBook
1006903,Leslie Coleman,Oxford,England,UK,20,Male,High,3,271.8743975,Grocery,Coca-Cola,Water,Standard,Credit Card,Purified water
1006934,Richard Clay,Toronto,Ontario,Canada,22,Male,Low,3,341.0956904,Grocery,Nestle,Snacks,Express,Debit Card,Trail mix
1006954,Jerome Hardin,Chicago,Connecticut,USA,20,Male,Medium,10,4026.407451,Home Decor,Home Depot,Tools,Standard,Credit Card,Wrench
1006974,Lisa Farmer,Dresden,Berlin,Germany,46,Female,High,1,146.123278,Books,HarperCollins,Thriller,Same-Day,PayPal,Legal thriller
1006996,Jason Rogers,Bielefeld,Berlin,Germany,65,Female,Low,5,1287.576564,Books,HarperCollins,Fiction,Express,Cash,Fantasy
1007024,Jessica Webb,Fort Worth,New Mexico,USA,19,Female,Medium,9,92.01896412,Books,Random House,Fiction,Standard,PayPal,Thriller
1007050,April Burke MD,Chicago,Connecticut,USA,34,Male,Medium,10,4765.992145,Clothing,Adidas,T-shirt,Standard,Credit Card,Crop top
1007060,Timothy Kennedy,Townsville,New South Wales,Australia,20,Male,Medium,2,939.88537,Clothing,Zara,Shirt,Express,Debit Card,Henley shirt
1007061,Margaret Fry,Edmonton,Ontario,Canada,69,Female,Low,9,2256.210341,Home Decor,Bed Bath & Beyond,Bathroom,Standard,PayPal,Sink
1007068,Katelyn Campos,Nuremberg,Berlin,Germany,34,Female,Low,2,883.324292,Electronics,Apple,Tablet,Same-Day,Cash,Google Pixel Slate
1007072,Kyle Savage,Portsmouth,England,UK,19,Male,Low,3,1064.503183,Home Decor,Home Depot,Tools,Express,PayPal,Utility knife
1007093,Alexis Harper,Quebec City,Ontario,Canada,46,Male,Medium,7,837.2888292,Electronics,Apple,Tablet,Standard,PayPal,Acer Iconia Tab
1007158,Roger Mcfarland,Bielefeld,Berlin,Germany,58,Female,High,6,1720.979451,Books,Random House,Non-Fiction,Same-Day,PayPal,Memoir
1007192,Gloria Knox,Bielefeld,Berlin,Germany,46,Female,Low,8,1330.876366,Books,Penguin Books,Children's,Standard,Credit Card,Clothing
1007221,Kaitlin Hill,Launceston,New South Wales,Australia,46,Male,Low,7,2038.244258,Electronics,Apple,Laptop,Same-Day,Cash,Microsoft Surface Laptop
1007255,Willie Rogers,Fort Worth,Kansas,USA,64,Female,Medium,2,664.6612174,Electronics,Samsung,Smartphone,Standard,Credit Card,Xiaomi Mi
1007296,James Scott,Mackay,New South Wales,Australia,46,Male,Low,2,951.4300558,Books,Penguin Books,Children's,Standard,Credit Card,Sports equipment
1007308,Robin Martin,Sydney,New South Wales,Australia,50,Male,Medium,5,535.0050361,Grocery,Coca-Cola,Water,Same-Day,Cash,Bottled water
1007378,Sheri Coleman,Victoria,Ontario,Canada,32,Male,Medium,8,410.4571897,Clothing,Adidas,T-shirt,Express,Credit Card,V-neck tee
1007419,Stacy Hudson,Portsmouth,England,UK,19,Male,Medium,2,803.300431,Grocery,Pepsi,Water,Standard,Debit Card,Bottled water
1007428,John Hernandez,Frankfurt,Berlin,Germany,22,Female,Medium,3,205.5314873,Grocery,Coca-Cola,Juice,Same-Day,Credit Card,Apple juice
1007462,Jacob Wiley,Bremen,Berlin,Germany,21,Male,Low,6,1112.08153,Electronics,Apple,Laptop,Same-Day,PayPal,Acer Swift
1007480,Victor Leon,Barrie,Ontario,Canada,46,Male,Medium,4,210.6161531,Home Decor,IKEA,Decorations,Same-Day,Cash,Sculptures
1007483,Holly Torres,Hanover,Berlin,Germany,26,Male,Low,1,446.1943524,Books,HarperCollins,Non-Fiction,Standard,PayPal,Travel
1007492,Bradley Singh,Portsmouth,England,UK,46,Male,Low,2,312.0292187,Electronics,Sony,Smartphone,Standard,PayPal,OnePlus
1007502,Michael Thompson,Portsmouth,England,UK,19,Female,Medium,9,1773.726231,Grocery,Coca-Cola,Soft Drink,Express,Debit Card,Fruit punch
1007526,Michael Fisher,Chicago,Connecticut,USA,34,Male,Low,6,141.9731622,Grocery,Pepsi,Water,Standard,Credit Card,Spring water
1007534,Kurt Lucero,Edmonton,Ontario,Canada,63,Male,High,7,1792.555448,Home Decor,IKEA,Furniture,Same-Day,Credit Card,Nightstand
1007552,Jennifer Stewart,Columbus,New Hampshire,USA,19,Male,Medium,3,1053.166442,Electronics,Sony,Headphones,Express,Credit Card,In-ear headphones
1007560,Zachary Evans,Chicago,Connecticut,USA,34,Male,Low,9,539.505738,Grocery,Pepsi,Water,Express,Credit Card,Flavored water
1007612,Jessica Bates,Liverpool,England,UK,34,Male,High,9,2003.354893,Grocery,Pepsi,Water,Same-Day,Credit Card,Alkaline water
1007620,Mikayla Jimenez,Essen,Berlin,Germany,48,Male,Medium,10,403.1664834,Clothing,Zara,Dress,Standard,Debit Card,Shift dress
1007640,Sean Valdez,Brisbane,New South Wales,Australia,34,Male,High,1,124.1669847,Books,Random House,Non-Fiction,Standard,Debit Card,Cooking
1007692,Andrea Jones,Hobart,New South Wales,Australia,46,Male,Medium,10,2270.08064,Home Decor,Bed Bath & Beyond,Bedding,Standard,Debit Card,Bed skirt
1007717,Robert Smith,Brighton,England,UK,33,Female,Low,3,550.9123036,Grocery,Pepsi,Soft Drink,Same-Day,PayPal,Cream soda
1007743,Peter Cervantes,San Francisco,New York,USA,20,Male,Low,2,453.166665,Electronics,Sony,Headphones,Express,PayPal,Studio headphones
1007751,Sally Hernandez,Edinburgh,England,UK,29,Male,Low,9,1950.271762,Home Decor,IKEA,Decorations,Standard,Credit Card,Candles
1007755,Karen Contreras,Chicago,Connecticut,USA,34,Male,Medium,9,3056.92798,Grocery,Pepsi,Water,Same-Day,PayPal,Artesian water
1007781,Patrick Francis,Stuttgart,Berlin,Germany,38,Female,Low,5,1893.005139,Clothing,Zara,Shirt,Same-Day,Cash,T-shirt
1007829,Brandon Hooper,Cairns,New South Wales,Australia,26,Male,High,6,192.4984196,Electronics,Whirepool,Fridge,Same-Day,Cash,Counter-depth refrigerator
1007840,Julie Morris,Toowoomba,New South Wales,Australia,70,Female,Low,3,372.086823,Books,Penguin Books,Children's,Express,Cash,Sports equipment
1007868,Diana Herman,Chicago,South Dakota,USA,46,Male,High,4,1425.012769,Books,Penguin Books,Fiction,Express,PayPal,Mystery
1007953,Kenneth Barrett,St. John's,Ontario,Canada,31,Male,Medium,9,1538.379992,Clothing,Adidas,Shoes,Standard,Cash,Sneakers
1007983,Charles Ortiz,Tulsa,Kentucky,USA,43,Male,Medium,3,1339.040717,Books,HarperCollins,Thriller,Express,Debit Card,Suspense
1007994,Jeremy Bridges,Liverpool,England,UK,52,Female,Low,1,374.2205694,Clothing,Adidas,T-shirt,Same-Day,PayPal,Graphic tee
1008002,Kristine Hall,New York,Pennsylvania,USA,19,Female,Low,1,147.4430737,Grocery,Nestle,Coffee,Express,Credit Card,Affogato
1008101,Sean Jones,Kitchener,Ontario,Canada,44,Male,Medium,3,303.5274991,Books,Random House,Fiction,Express,Credit Card,Thriller
1008125,Jon Perez,Fresno,Arkansas,USA,46,Female,Medium,6,977.5508873,Electronics,Samsung,Smartphone,Express,Cash,Nokia
1008139,Julia Larson,Berlin,Berlin,Germany,46,Male,High,6,409.9313283,Electronics,Mitsubhisi,Mitsubishi 1.5 Ton 3 Star Split AC,Express,Cash,Portable AC
1008149,Lori Spencer,New York,Pennsylvania,USA,61,Male,Low,7,1198.667277,Electronics,Apple,Tablet,Standard,Debit Card,Asus ZenPad
1008160,Cindy Brown,New York,Kansas,USA,23,Male,High,3,1178.723782,Electronics,Samsung,Smartphone,Standard,PayPal,Motorola Moto
1008213,Laura Harris,Dresden,Berlin,Germany,56,Female,Medium,2,990.7426038,Home Decor,Home Depot,Tools,Express,Credit Card,Caulking gun
1008233,Jill Pearson,Baltimore,South Carolina,USA,22,Male,High,2,200.7702208,Books,Random House,Non-Fiction,Same-Day,Cash,Biography
1008244,David Frost,Darwin,New South Wales,Australia,20,Male,Medium,5,539.021581,Grocery,Coca-Cola,Water,Standard,Cash,Mineral water
1008244,Hannah Pena,Sydney,New South Wales,Australia,54,Female,Medium,8,3070.502873,Books,Penguin Books,Non-Fiction,Standard,Cash,Psychology
1008315,Ryan Jones,Bristol,England,UK,20,Female,Low,8,1641.802285,Clothing,Adidas,T-shirt,Standard,Credit Card,Graphic tee
1008317,Colleen Tanner,Oakland,Indiana,USA,30,Male,High,3,1310.107399,Electronics,BlueStar,BlueStar AC,Express,Credit Card,Mini-split AC
1008374,Alicia Davidson,San Francisco,Maine,USA,26,Male,High,9,3419.730128,Electronics,Sony,Smartphone,Standard,PayPal,iPhone
1008391,Jason Simpson,Glasgow,England,UK,34,Male,High,1,194.2392141,Grocery,Pepsi,Water,Express,PayPal,Mineral water
1008403,Julie Parks,Regina,Ontario,Canada,20,Female,Low,3,1179.791353,Clothing,Zara,Jeans,Same-Day,Credit Card,Distressed jeans
1008408,Valerie Cunningham,London,England,UK,35,Female,Low,2,87.44574735,Books,Random House,Literature,Same-Day,PayPal,Poetry
1008412,Nathan Stewart,Cardiff,England,UK,42,Male,Low,1,316.0882643,Electronics,Sony,Smartphone,Same-Day,Cash,Motorola Moto
1008423,Bryan Potter MD,Toowoomba,New South Wales,Australia,42,Female,Low,1,323.7785833,Electronics,BlueStar,BlueStar AC,Same-Day,Credit Card,Window AC
1008449,Cole Ward,Hamburg,Berlin,Germany,21,Male,Medium,5,511.265772,Home Decor,Bed Bath & Beyond,Bedding,Same-Day,Debit Card,Comforter
1008488,Keith Richardson,Oxford,England,UK,46,Male,Medium,5,197.5272053,Books,HarperCollins,Fiction,Express,Debit Card,Literary fiction
1008524,Jennifer Pena,Portsmouth,England,UK,21,Male,Medium,5,1341.413214,Grocery,Coca-Cola,Soft Drink,Standard,PayPal,Energy drink
1008527,Vernon Meyer,El Paso,Texas,USA,70,Male,Low,1,310.1583495,Books,Random House,Literature,Express,Credit Card,Drama
1008528,Patty Foster,Brighton,England,UK,58,Male,Medium,5,524.1309658,Books,Random House,Non-Fiction,Express,PayPal,Memoir
1008553,Paul Miller,San Francisco,Maine,USA,26,Male,High,5,1579.43683,Electronics,Apple,Smartphone,Express,Cash,Sony Xperia
1008581,Cynthia Waters,Frankfurt,Berlin,Germany,22,Male,Medium,10,3627.655228,Clothing,Nike,Shoes,Standard,Cash,Sandals
1008616,Taylor Morgan,Stuttgart,Berlin,Germany,20,Female,Medium,5,1454.764703,Books,Random House,Literature,Express,PayPal,Non-fiction literature
1008626,John Reynolds,Sheffield,England,UK,20,Male,Low,10,2793.352953,Grocery,Coca-Cola,Juice,Same-Day,Cash,Grape juice
1008639,Dawn Miller,Duisburg,Berlin,Germany,48,Male,Medium,9,3659.39336,Clothing,Nike,T-shirt,Express,Debit Card,Long-sleeve tee
1008755,Eric Daniels,Liverpool,England,UK,37,Female,Low,8,3225.349423,Home Decor,IKEA,Lighting,Standard,Debit Card,Under cabinet lighting
1008843,James Camacho,London,Ontario,Canada,48,Male,Low,8,1134.026228,Clothing,Nike,Shorts,Express,Cash,Board shorts
1008848,Courtney Griffin,San Francisco,Maine,USA,26,Male,High,7,2354.687708,Grocery,Coca-Cola,Juice,Same-Day,Cash,Grapefruit juice
1008866,Zachary Riggs,Newcastle,New South Wales,Australia,69,Female,Low,3,631.1372693,Clothing,Zara,Shirt,Standard,PayPal,Sweatshirt
1008912,Lisa Adams,Chicago,Connecticut,USA,20,Male,Medium,5,826.1904283,Electronics,Apple,Smartphone,Same-Day,Credit Card,OnePlus
1008918,Amber Good,Barrie,Ontario,Canada,18,Female,Medium,3,973.5222756,Electronics,Apple,Laptop,Same-Day,Credit Card,HP Spectre
1008978,Courtney Acosta,Hanover,Berlin,Germany,40,Male,Medium,8,3259.674505,Home Decor,Home Depot,Furniture,Standard,Cash,Wardrobe
1009057,Deanna Bennett,Bristol,England,UK,50,Male,Medium,7,2569.989766,Electronics,Sony,Headphones,Standard,Credit Card,Wireless headphones
1009064,Kelly Murphy,Chicago,Connecticut,USA,34,Female,Low,10,1653.86908,Grocery,Pepsi,Water,Standard,PayPal,Spring water
1009070,Linda Holland,Albury-Wodonga,New South Wales,Australia,20,Male,Medium,4,1363.15335,Books,Random House,Fiction,Standard,Credit Card,Dystopian
1009080,Brenda Cooper MD,Frankfurt,Berlin,Germany,64,Male,Low,9,2997.225398,Grocery,Pepsi,Juice,Same-Day,Debit Card,Apple juice
1009120,Amy Rivas,Detroit,South Carolina,USA,33,Female,Low,5,1031.700901,Electronics,Samsung,Tablet,Same-Day,PayPal,Sony Xperia Tablet
